,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
1613,inactive,9592628,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(C)Cn1c(N)nc2c(F)cc(-c3c(-c4ccc(F)cc4)nc4sccn34)cc21,,,CHEMBL1201862,,,,CHEMBL2004419,,CHEMBL2004419,,False,http://www.openphacts.org/units/Nanomolar,1584945,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1614,inactive,9592629,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(=NNC(=N)N)c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(C(C)=NNC(=N)N)cc(C(C)=NNC(=N)N)c2)cc(C(C)=NNC(=N)N)c1,,,CHEMBL1201862,,,,CHEMBL1991728,,CHEMBL1991728,,False,http://www.openphacts.org/units/Nanomolar,1585248,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1615,inactive,9592630,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1,,,CHEMBL1201862,,,,CHEMBL1975787,,CHEMBL1975787,,False,http://www.openphacts.org/units/Nanomolar,1584926,<,7,True,>,,Ki,nM,,6309.57,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.2
1616,inactive,9592631,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,COc1cc(C=C(C#N)c2n[nH]c(N)c2C#N)ccc1O,,,CHEMBL1201862,,,,CHEMBL2002407,,CHEMBL2002407,,False,http://www.openphacts.org/units/Nanomolar,1585088,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1617,inactive,9592632,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1ccc2cn[nH]c2c1)c1ccc(Cl)cc1,,,CHEMBL1201862,,,,CHEMBL1972489,,CHEMBL1972489,,False,http://www.openphacts.org/units/Nanomolar,1584547,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1618,inactive,9592633,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Brc1ccc2[nH]nc(-c3ccccc3)c2c1,,,CHEMBL1201862,,,,CHEMBL1994074,,CHEMBL1994074,,False,http://www.openphacts.org/units/Nanomolar,1584845,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1619,inactive,9592634,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Cc1ccc(Nc2nc3ccc([N+](=O)[O-])cc3[nH]2)nc1,,,CHEMBL1201862,,,,CHEMBL1992937,,CHEMBL1992937,,False,http://www.openphacts.org/units/Nanomolar,1585418,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1620,inactive,9592635,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,COc1cc(-c2ccc3c(c2)Nc2ccc(CCOc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1CC#N,,,CHEMBL1201862,,,,CHEMBL1985566,,CHEMBL1985566,,False,http://www.openphacts.org/units/Nanomolar,1584605,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1621,inactive,9592636,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,,,CHEMBL1201862,,,,CHEMBL536151,,CHEMBL536151,,False,http://www.openphacts.org/units/Nanomolar,1584629,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1622,inactive,9592637,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1cccc(N2CCOCC2)n1)Nc1ccnc2c(C(F)(F)F)cccc12,,,CHEMBL1201862,,,,CHEMBL1972119,,CHEMBL1972119,,False,http://www.openphacts.org/units/Nanomolar,1584777,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1623,inactive,9592638,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CN(C)C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,,,CHEMBL1201862,,,,CHEMBL1986328,,CHEMBL1986328,,False,http://www.openphacts.org/units/Nanomolar,1585151,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1624,inactive,9592639,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,,,CHEMBL1201862,,,,CHEMBL95692,SB-242235,CHEMBL95692,,False,http://www.openphacts.org/units/Nanomolar,1585138,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1625,inactive,9592640,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,,,CHEMBL1201862,,,,CHEMBL1090356,,CHEMBL1090356,,False,http://www.openphacts.org/units/Nanomolar,1584299,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1626,inactive,9592641,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1cnccn1)Nc1ccnc2ccc(C(F)(F)F)cc12,,,CHEMBL1201862,,,,CHEMBL1976455,,CHEMBL1976455,,False,http://www.openphacts.org/units/Nanomolar,1584766,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1627,inactive,9592642,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)n[nH]1,,,CHEMBL1201862,,,,CHEMBL1983923,,CHEMBL1983923,,False,http://www.openphacts.org/units/Nanomolar,1585440,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1628,inactive,9592643,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,,,CHEMBL1201862,,,,CHEMBL939,GEFITINIB,CHEMBL939,,False,http://www.openphacts.org/units/Nanomolar,1585225,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1629,inactive,9592644,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,c1ccc(CNc2nc3ccc(-c4ccncc4)cc3s2)cc1,,,CHEMBL1201862,,,,CHEMBL1983534,,CHEMBL1983534,,False,http://www.openphacts.org/units/Nanomolar,1584446,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1630,inactive,9592645,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=c1c(NCc2ccccc2F)c(Nc2ccncc2)c1=O,,,CHEMBL1201862,,,,CHEMBL1982361,,CHEMBL1982361,,False,http://www.openphacts.org/units/Nanomolar,1584611,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1631,inactive,9592646,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CCOC(=O)C1=c2sc(=Cc3ccco3)c(=O)n2C(N)=C(C#N)C1c1ccco1,,,CHEMBL1201862,,,,CHEMBL1999112,,CHEMBL1999112,,False,http://www.openphacts.org/units/Nanomolar,1585200,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1632,active,9592647,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,OCCC(Nc1nc2ccc(-c3ccncc3)cc2s1)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1982122,,CHEMBL1982122,5.20,False,http://www.openphacts.org/units/Nanomolar,1584442,=,7,True,=,,Ki,nM,,6309.57,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.2
1633,inactive,9592648,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1ccc(-c2cccc3sncc23)cc1)Nc1ccc(F)c(C(F)(F)F)c1,,,CHEMBL1201862,,,,CHEMBL2000801,,CHEMBL2000801,,False,http://www.openphacts.org/units/Nanomolar,1584261,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1634,active,9592649,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)cs2)cc1,,,CHEMBL1201862,,,,CHEMBL1682546,,CHEMBL1682546,5.70,False,http://www.openphacts.org/units/Nanomolar,1584427,=,7,True,=,,Ki,nM,,1995.26,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.7
1635,inactive,9592650,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(C)(CO)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cnccn23)n1,,,CHEMBL1201862,,,,CHEMBL1991395,,CHEMBL1991395,,False,http://www.openphacts.org/units/Nanomolar,1584641,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1636,inactive,9592651,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CN1CCN(c2cccc(Nc3nccc(-c4c(C(N)=O)nc5ccccn45)n3)c2)CC1,,,CHEMBL1201862,,,,CHEMBL1971245,,CHEMBL1971245,,False,http://www.openphacts.org/units/Nanomolar,1584304,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1637,inactive,9592652,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3)nc12,,,CHEMBL1201862,,,,CHEMBL1987648,,CHEMBL1987648,,False,http://www.openphacts.org/units/Nanomolar,1584660,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1638,inactive,9592653,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O,,,CHEMBL1201862,,,,CHEMBL1996780,,CHEMBL1996780,,False,http://www.openphacts.org/units/Nanomolar,1585240,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1639,inactive,9592654,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(NCc1ccccc1)c1cccc(-c2cnc3[nH]ccc3c2)c1,,,CHEMBL1201862,,,,CHEMBL1972142,,CHEMBL1972142,,False,http://www.openphacts.org/units/Nanomolar,1584449,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1640,inactive,9592655,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,,,CHEMBL1201862,,,,CHEMBL1966514,,CHEMBL1966514,,False,http://www.openphacts.org/units/Nanomolar,1584167,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1641,inactive,9592656,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CCCCCCCCCCCCOc1ccc(NC(=N)N)cc1NC(=N)N,,,CHEMBL1201862,,,,CHEMBL1980715,LAUROGUADINE,CHEMBL1980715,,False,http://www.openphacts.org/units/Nanomolar,1585565,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1642,active,9592657,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1,,,CHEMBL1201862,,,,CHEMBL2003638,,CHEMBL2003638,7.10,False,http://www.openphacts.org/units/Nanomolar,1584396,=,7,True,=,,Ki,nM,,79.43,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,7.1
1643,inactive,9592658,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,,CHEMBL1201862,,,,CHEMBL296586,KENPAULLONE,CHEMBL296586,,False,http://www.openphacts.org/units/Nanomolar,1585369,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1644,inactive,9592659,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1,,,CHEMBL1201862,,,,CHEMBL1996066,,CHEMBL1996066,,False,http://www.openphacts.org/units/Nanomolar,1584701,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1645,active,9592660,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,NC(COc1cncc(-c2cc3ccncc3s2)c1)Cc1c[nH]c2ccccc12,,,CHEMBL1201862,,,,CHEMBL1966524,,CHEMBL1966524,6.60,False,http://www.openphacts.org/units/Nanomolar,1584634,=,7,True,=,,Ki,nM,,251.19,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,6.6
1646,inactive,9592661,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=c1c2c([nH]c3cc(-c4ccco4)nn13)CSC2,,,CHEMBL1201862,,,,CHEMBL1972152,,CHEMBL1972152,,False,http://www.openphacts.org/units/Nanomolar,1585262,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1647,inactive,9592662,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,,,CHEMBL1201862,,,,CHEMBL1993722,,CHEMBL1993722,,False,http://www.openphacts.org/units/Nanomolar,1584741,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1648,inactive,9592663,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=c1[nH]c2sc3c(c2c2nc(-c4cccnc4)nn12)CCCC3,,,CHEMBL1201862,,,,CHEMBL1970806,,CHEMBL1970806,,False,http://www.openphacts.org/units/Nanomolar,1584864,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1649,inactive,9592664,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,CHEMBL1201862,,,,CHEMBL202635,,CHEMBL202635,,False,http://www.openphacts.org/units/Nanomolar,1585039,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1650,inactive,9592665,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Cc1nc(COc2ccccc2Cl)sc1-c1ccnc(N)n1,,,CHEMBL1201862,,,,CHEMBL1375640,,CHEMBL1375640,,False,http://www.openphacts.org/units/Nanomolar,1585291,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1651,active,9592666,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,,,CHEMBL1201862,,,,CHEMBL1979970,,CHEMBL1979970,5.20,False,http://www.openphacts.org/units/Nanomolar,1585268,=,7,True,=,,Ki,nM,,6309.57,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.2
1652,inactive,9592667,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCN4CCOCC4)cc2-3)cn1,,,CHEMBL1201862,,,,CHEMBL249282,,CHEMBL249282,,False,http://www.openphacts.org/units/Nanomolar,1584699,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1653,inactive,9592668,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,,,CHEMBL1201862,,,,CHEMBL1969264,,CHEMBL1969264,,False,http://www.openphacts.org/units/Nanomolar,1585397,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1654,inactive,9592669,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,N#Cc1c(O)[nH]c(=O)c2c(=N)oc3ccc(Cl)cc3c12,,,CHEMBL1201862,,,,CHEMBL1973711,,CHEMBL1973711,,False,http://www.openphacts.org/units/Nanomolar,1585476,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1655,inactive,9592670,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CN1CCN(CCCNc2cccc(-c3nc4c(C(N)=O)cccc4[nH]3)n2)CC1,,,CHEMBL1201862,,,,CHEMBL2006237,,CHEMBL2006237,,False,http://www.openphacts.org/units/Nanomolar,1584569,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1656,inactive,9592671,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(C)(C(N)=O)n1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,,,CHEMBL1201862,,,,CHEMBL1967720,,CHEMBL1967720,,False,http://www.openphacts.org/units/Nanomolar,1584223,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1657,inactive,9592672,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,,,CHEMBL1201862,,,,CHEMBL1624529,,CHEMBL1624529,,False,http://www.openphacts.org/units/Nanomolar,1585249,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1658,inactive,9592673,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,Nc1nccn2c(C3CC(CN4CCCC4)C3)nc(-c3cccc(OCc4ccccc4)c3)c12,,,CHEMBL1201862,,,,CHEMBL1991138,,CHEMBL1991138,,False,http://www.openphacts.org/units/Nanomolar,1585346,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1659,active,9592674,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1F,,,CHEMBL1201862,,,,CHEMBL1969755,,CHEMBL1969755,5.80,False,http://www.openphacts.org/units/Nanomolar,1584462,=,7,True,=,,Ki,nM,,1584.89,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.8
1660,inactive,9592675,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,,,CHEMBL1201862,,,,CHEMBL1979516,,CHEMBL1979516,,False,http://www.openphacts.org/units/Nanomolar,1584218,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1661,inactive,9592676,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,CC(N)C1CCC(C(=O)Nc2ccncc2)CC1,,,CHEMBL1201862,,,,CHEMBL1994526,,CHEMBL1994526,,False,http://www.openphacts.org/units/Nanomolar,1584836,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
1662,inactive,9592677,[],CHEMBL1963794,PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK1,F,BAO_0000192,BAO_0000019,assay format,O=C(O)c1ccc(N2C(=O)c3ccccc3C2=O)cc1O,,,CHEMBL1201862,,,,CHEMBL1972820,,CHEMBL1972820,,False,http://www.openphacts.org/units/Nanomolar,1585010,<,7,True,>,,Ki,nM,,7943.28,CHEMBL4040,Homo sapiens,MAP kinase ERK2,9606,,,pKi,,UO_0000065,,5.1
